@relation weatherAUS_prepared_lowCorr30-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Standardize

@attribute Location numeric
@attribute Rainfall numeric
@attribute Evaporation numeric
@attribute Sunshine numeric
@attribute WindGustDir numeric
@attribute WindGustSpeed numeric
@attribute WindDir9am numeric
@attribute WindDir3pm numeric
@attribute WindSpeed9am numeric
@attribute WindSpeed3pm numeric
@attribute Humidity9am numeric
@attribute Humidity3pm numeric
@attribute Pressure9am numeric
@attribute Cloud9am numeric
@attribute Cloud3pm numeric
@attribute Temp3pm numeric
@attribute Month numeric
@attribute RainTomorrow {0,1}

@data
0.537101,-0.397318,0.695553,0.595532,-1.309791,0.521833,-0.648231,-1.310937,1.138286,1.93894,0.385357,0.427464,1.015905,1.129352,-1.247454,0.114289,1.062355,0
0.294916,-0.397318,-1.649717,-1.460006,1.142811,-0.76767,1.087982,0.674574,0.186609,-1.246945,0.68103,1.240763,0.523647,0.186048,0.164356,-2.124755,0.18758,0
0.900379,-0.397318,-0.97964,-1.821114,1.142811,-2.255559,1.522036,1.557024,-0.629113,-1.645181,1.568046,0.752784,1.142939,1.129352,0.769417,-0.574648,-0.104011,0
0.173823,-0.397318,0.829569,1.012195,0.250956,0.521833,1.305009,-0.207875,-0.085298,-0.981455,-0.442525,-1.144914,1.142939,-1.511901,-1.650829,0.521388,-1.270378,0
1.384749,-0.397318,-0.443578,1.039973,0.250956,0.521833,0.219875,0.23335,-0.357206,0.478743,1.390643,0.319024,0.825354,0.186048,0.164356,-0.668594,1.645539,0
-0.794917,-0.397318,-0.108539,0.262201,-1.309791,-0.271707,-1.082285,0.453962,-0.901021,-0.981455,1.331508,-0.223175,-0.762575,1.129352,0.366043,0.756253,-1.56197,0
1.505841,-0.397318,0.561538,0.484422,-1.309791,-0.668478,-0.431205,-1.310937,-1.036974,0.744233,0.68103,0.102144,-0.714937,1.129352,1.172792,0.97546,-0.687195,0
-0.552732,-0.397318,-0.97964,-2.21,1.588738,0.323448,-0.648231,1.557024,-0.629113,0.478743,0.089685,-0.494275,0.190182,1.129352,1.576166,-1.013062,-0.395603,0
1.142564,-0.397318,-0.041532,1.456636,-0.417936,-0.271707,-1.516338,0.012737,1.682101,1.275214,-0.38339,-0.440055,-0.492627,-1.134579,-0.84408,0.396127,-1.56197,0
0.052731,-0.397318,0.159492,0.623309,-1.309791,-1.362826,-1.082285,-1.310937,-1.580789,-0.981455,-0.38339,0.210584,0.46013,-0.757257,-1.247454,0.161262,0.770764,0
1.505841,3.65057,-0.37657,-0.015574,-0.863863,-0.271707,0.219875,-0.869712,0.730424,0.478743,1.213239,0.969663,-0.524386,0.752031,-1.247454,0.834541,-0.395603,0
1.505841,-0.397318,0.360515,0.95664,1.811702,-0.966055,-0.865258,0.674574,-0.629113,-0.715964,-0.442525,0.698564,-1.493022,0.374709,-0.440706,1.554793,-1.270378,0
1.505841,3.144584,-0.778617,-0.51557,-0.863863,-0.271707,0.219875,-1.090324,0.730424,0.213252,0.621895,0.535904,-0.286196,-0.379935,0.769417,0.662307,-0.104011,0
-0.552732,-0.397318,-0.912632,0.206646,-1.309791,0.125063,-1.299312,-0.6491,1.138286,0.080507,-0.797331,-0.114735,0.825354,-1.134579,-0.440706,-0.778197,-0.687195,0
-0.552732,-0.397318,2.236731,0.762197,-0.863863,0.621026,-1.516338,0.895187,-1.308882,-1.512436,-1.152138,-1.632893,-0.238559,0.752031,-0.037331,1.053748,-1.270378,0
-1.279287,-0.397318,-0.711609,0.484422,-0.417936,-0.668478,-1.299312,0.23335,-0.357206,-0.981455,-0.442525,-0.982254,0.888871,-1.511901,-0.84408,0.427442,-0.395603,0
0.052731,2.638598,-0.309562,0.456644,1.811702,0.125063,1.305009,1.336412,-0.085298,-0.981455,-0.619928,-0.385835,0.444251,-1.134579,-1.247454,-0.684251,-0.104011,0
-0.91601,0.108668,0.963584,0.512199,-1.309791,1.612952,-1.082285,-1.310937,2.225916,2.20443,-0.797331,0.319024,0.476009,0.752031,-1.247454,0.646649,1.062355,0
-0.673825,-0.397318,-0.443578,0.289979,0.473919,-0.470092,-0.865258,0.453962,-0.901021,0.478743,-0.087718,0.319024,-0.524386,0.752031,-1.247454,0.97546,-0.978786,0
0.779286,-0.397318,1.432638,0.789975,1.142811,-0.073322,0.219875,0.895187,-0.629113,0.213252,-0.619928,-0.928034,-0.524386,0.374709,0.769417,1.554793,1.062355,0
-0.794917,0.108668,-1.381686,-0.293349,1.811702,-0.271707,0.111362,1.777636,-1.852697,0.744233,1.568046,-0.440055,-1.477143,1.506674,-0.037331,-1.608053,0.479172,0
-0.189454,-0.397318,-1.381686,-0.62668,-1.532755,-0.76767,0.111362,-1.090324,-1.852697,-0.184984,1.449777,0.590124,1.381129,1.506674,-0.440706,-1.35753,0.479172,0
1.263656,0.108668,-0.37657,-0.598902,-0.194972,-0.668478,-0.865258,-0.869712,-0.085298,0.213252,-0.205987,0.481684,1.254094,1.129352,0.769417,-0.840828,0.770764,0
-1.037102,0.614654,-0.644601,-0.598902,0.473919,-0.271707,1.739063,0.453962,-0.357206,-0.184984,0.68103,0.427464,-0.540265,-1.134579,1.172792,-0.856485,-0.978786,0
0.052731,2.638598,-0.644601,-0.932233,-1.086827,-0.76767,-0.431205,-1.090324,-1.036974,-0.715964,0.740164,0.915444,1.428767,0.752031,-0.037331,-0.167549,-0.395603,0
-0.673825,-0.397318,-1.247671,0.317756,-0.6409,-0.966055,-0.648231,0.674574,-0.085298,-1.246945,-0.146852,-0.819594,1.603439,-0.757257,-1.650829,-0.308468,0.18758,0
-1.037102,-0.397318,2.236731,1.539968,0.473919,0.621026,0.870956,0.453962,-1.036974,0.478743,-1.861751,-2.175093,-0.381472,-1.134579,-1.247454,2.995297,-1.56197,0
0.900379,-0.397318,0.49453,1.28997,-1.309791,0.125063,1.522036,-1.531549,-0.357206,0.080507,0.562761,-0.331615,0.587164,-1.134579,-1.247454,0.693622,1.353947,0
-1.521472,-0.397318,1.566654,1.428858,-0.863863,0.819411,-0.214178,-0.207875,0.458517,0.213252,-0.442525,-1.524454,0.158424,-1.511901,-1.247454,0.537046,1.353947,0
-0.91601,-0.397318,-0.242555,0.706642,-0.6409,-0.668478,1.305009,-1.310937,-0.901021,0.478743,-0.442525,-0.494275,0.523647,-1.134579,-1.247454,0.082974,-0.104011,0
-1.279287,-0.397318,-0.845624,0.512199,0.919847,-0.76767,0.653929,0.895187,0.866378,-0.184984,0.267089,-1.036474,-0.159162,-1.511901,-0.84408,-0.057945,0.18758,0
1.263656,-0.397318,0.293507,1.262193,-0.194972,-1.164441,-0.214178,-0.869712,0.186609,-0.715964,-0.38339,0.535904,0.46013,-1.134579,-1.247454,-0.371098,1.353947,0
-0.552732,-0.397318,0.159492,1.095528,-0.863863,0.621026,-0.865258,-0.207875,0.186609,-0.450474,-0.679062,-0.819594,0.761836,-0.379935,-0.84408,-0.136233,-1.56197,0
-1.642565,-0.397318,0.226499,0.706642,-1.532755,0.521833,-1.082285,-1.090324,0.458517,0.080507,-1.506944,-1.903993,1.778111,-1.511901,-1.650829,-0.652936,0.479172,0
1.384749,0.108668,-0.443578,-1.543339,-0.194972,-0.073322,-1.516338,0.23335,-1.308882,0.080507,1.508912,-0.006295,-0.2068,0.186048,0.164356,-0.637278,-1.270378,0
1.505841,-0.397318,-0.108539,-0.154462,-1.086827,-0.271707,-0.865258,-1.531549,1.410193,0.080507,0.089685,0.535904,-0.222679,-0.757257,-0.037331,0.23955,-0.104011,0
-1.521472,-0.397318,2.169723,1.345526,1.142811,-0.271707,0.219875,1.557024,-0.629113,0.080507,-1.684347,-1.903993,-1.842367,-1.134579,-1.650829,2.650828,-1.270378,0
-0.431639,-0.397318,0.695553,1.345526,-0.6409,-0.668478,0.653929,0.453962,-0.085298,-0.184984,-2.275692,-0.873814,-0.238559,-1.134579,0.769417,0.77191,1.353947,0
1.263656,-0.397318,-0.97964,0.623309,-0.417936,0.125063,0.436902,0.453962,1.138286,0.744233,0.385357,0.807004,-0.317955,-0.757257,0.366043,-0.652936,0.770764,0
0.900379,0.108668,0.49453,0.317756,0.139474,0.022771,0.111362,-1.090324,0.415584,1.275214,-0.087718,0.698564,-0.826092,-0.002613,1.172792,0.615334,-1.56197,0
-0.552732,-0.397318,1.365631,1.151083,-0.863863,-0.271707,-1.516338,1.557024,0.186609,-1.246945,-0.679062,-1.578674,-0.270317,-1.511901,-0.84408,0.77191,-1.270378,0
-1.037102,-0.397318,-0.242555,1.012195,0.473919,-0.76767,-1.299312,0.453962,-0.901021,-0.715964,0.562761,-0.819594,-0.746696,-1.511901,-1.247454,0.411784,-0.978786,0
1.626934,-0.397318,-0.644601,0.012204,0.473919,-0.966055,0.002849,-1.090324,0.186609,-0.715964,-0.205987,1.294983,-0.2068,0.752031,-0.84408,0.349154,1.645539,0
0.173823,-0.397318,-1.448694,-0.487792,0.919847,-1.561211,0.870956,-0.869712,-0.085298,-0.981455,1.331508,0.373244,0.444251,1.129352,0.769417,-0.82517,-0.395603,0
-0.189454,-0.397318,0.293507,-0.126684,0.473919,1.017796,1.739063,0.453962,-0.357206,1.540704,0.444492,0.319024,0.46013,1.129352,-0.84408,-0.746882,1.062355,0
-0.552732,-0.397318,-1.314678,0.095536,1.142811,-1.164441,0.653929,0.674574,-1.308882,-1.246945,0.621895,0.102144,1.603439,-0.002613,-1.247454,-1.686341,-0.104011,0
0.658194,0.108668,0.159492,0.873307,-1.309791,0.323448,-1.299312,-1.531549,0.458517,1.275214,0.385357,0.590124,0.793595,0.752031,-0.84408,0.693622,-1.270378,0
0.294916,0.108668,-1.448694,-0.987788,1.588738,1.017796,1.087982,1.557024,0.730424,0.213252,0.444492,0.481684,-0.317955,0.186048,0.164356,-1.388845,0.18758,0
0.416008,-0.397318,0.695553,1.539968,1.142811,-0.073322,0.653929,1.115799,0.730424,-0.981455,-0.974734,-0.982254,-0.2068,-1.511901,-0.84408,1.445189,1.645539,0
0.052731,-0.397318,-0.242555,0.512199,0.473919,-1.858789,-0.431205,-0.207875,-0.901021,-1.512436,-0.679062,-0.873814,2.190972,-1.134579,-1.247454,-0.29281,0.18758,0
-0.310547,0.614654,-0.778617,-0.043352,0.473919,-1.561211,-0.648231,1.336412,-1.036974,-0.715964,1.094971,0.481684,0.126665,0.186048,0.164356,-1.200954,-0.104011,0
-1.642565,-0.397318,-0.845624,0.456644,-1.309791,-1.164441,-1.299312,-1.310937,-0.629113,-1.246945,-0.146852,-1.524454,0.809474,-1.511901,-1.650829,-0.402413,-0.104011,0
0.779286,-0.397318,0.360515,0.651087,-1.532755,1.414567,0.111362,1.557024,-1.852697,0.478743,0.444492,0.481684,-0.667299,-0.002613,0.366043,1.147694,0.770764,0
1.384749,-0.397318,0.695553,0.95664,-1.086827,1.414567,-0.865258,-0.869712,1.138286,1.93894,0.740164,0.102144,0.158424,0.186048,0.164356,0.129947,-1.56197,0
-1.279287,-0.397318,1.164608,0.762197,0.696883,0.125063,0.653929,0.674574,1.682101,-0.715964,-0.501659,-1.253354,0.539526,-1.134579,-1.247454,1.194667,-0.978786,0
0.052731,0.108668,-0.37657,-1.626672,1.365775,-1.362826,1.739063,0.895187,-1.308882,-2.176162,0.207954,1.620303,-0.778454,1.129352,1.576166,0.036001,-0.687195,0
-1.037102,0.614654,0.092484,0.484422,-0.417936,-0.966055,-1.516338,0.23335,0.458517,-1.246945,-0.38339,-1.090694,-0.111524,-0.379935,0.366043,1.633081,-0.978786,0
1.626934,-0.397318,-0.845624,-0.265572,-0.417936,-0.271707,-0.431205,-1.310937,0.458517,-0.981455,0.267089,1.457643,0.317216,0.752031,0.366043,-0.480702,0.770764,0
-1.40038,-0.397318,-0.37657,0.84553,1.365775,-0.470092,0.219875,0.453962,-0.629113,-0.184984,-0.797331,-1.199134,0.126665,-1.511901,-1.247454,-0.245837,0.770764,0
-0.068362,-0.397318,-0.510586,-2.265555,0.250956,0.125063,-0.214178,0.23335,0.866378,1.540704,1.094971,0.590124,0.348975,1.129352,1.172792,-0.480702,-0.978786,0
0.537101,-0.397318,0.561538,0.706642,-0.417936,-0.073322,0.436902,-0.207875,0.186609,1.275214,0.326223,1.132323,-0.381472,1.129352,0.769417,-0.010972,-1.270378,0
-1.642565,-0.397318,0.293507,-1.710004,-1.309791,1.216182,0.436902,-1.310937,-0.629113,-0.981455,-0.442525,-0.765374,-1.77885,1.129352,1.172792,1.695712,-1.56197,0
-1.763658,-0.397318,-0.644601,-0.126684,0.027992,-1.561211,0.436902,-0.428487,-0.085298,-0.981455,1.331508,-0.006295,0.634802,0.752031,1.172792,-1.013062,0.479172,0
1.263656,-0.397318,0.226499,0.484422,-0.194972,0.521833,-0.214178,-0.869712,1.138286,0.744233,-0.087718,0.427464,0.206061,0.374709,-0.037331,-0.762539,1.062355,0
0.416008,-0.397318,0.896577,0.928862,0.027992,0.125063,0.653929,0.012737,0.186609,1.009723,-0.442525,-0.114735,-1.572419,1.129352,-0.84408,0.787568,-1.56197,0
-0.91601,-0.397318,0.293507,0.401089,-1.532755,0.323448,-1.082285,-1.310937,-0.629113,1.275214,-0.087718,0.644344,-0.556144,-0.757257,1.172792,0.881514,-0.687195,0
-0.068362,-0.397318,0.49453,-1.654449,-0.194972,0.819411,-0.431205,-0.207875,-0.085298,0.213252,0.799298,0.752784,0.523647,1.506674,1.172792,-0.418071,-0.978786,0
-0.189454,0.108668,-1.381686,-2.265555,1.811702,-0.271707,0.653929,-1.531549,-1.036974,-1.910671,2.041121,1.945622,0.968267,1.506674,1.576166,-1.717656,0.479172,0
0.658194,-0.397318,-0.778617,0.178869,0.027992,-0.668478,1.739063,-1.531549,-0.085298,0.744233,0.976702,1.186543,-0.175041,-1.134579,1.172792,0.380469,-0.687195,0
-0.91601,-0.397318,-0.041532,0.678865,0.027992,0.521833,0.002849,0.012737,1.682101,-0.715964,-1.684347,-0.873814,-0.476748,-1.134579,-1.650829,0.004685,-0.104011,0
-1.279287,-0.397318,-1.180663,0.373312,-0.417936,0.521833,0.219875,0.453962,-1.036974,1.540704,0.858433,-0.168955,0.730078,-1.511901,-1.650829,-1.09135,-0.104011,0
-0.189454,-0.397318,2.437754,1.06775,-0.863863,0.621026,1.305009,-0.207875,1.410193,1.009723,-0.560793,-1.361794,-1.000764,-0.757257,1.576166,0.991117,-1.56197,0
-0.91601,-0.397318,0.159492,0.623309,-0.194972,-0.470092,0.219875,-0.6491,-0.629113,0.213252,-0.38339,-0.819594,-0.048007,-1.511901,-1.247454,0.255208,0.18758,0
-1.521472,-0.397318,2.035708,-0.210017,-0.6409,-1.362826,-0.648231,1.115799,-0.085298,-1.246945,-2.393961,-2.229313,-0.969006,-0.757257,1.172792,2.807405,-1.270378,0
-0.794917,-0.397318,-0.845624,0.151091,1.588738,1.91053,0.870956,1.557024,0.866378,1.93894,0.14882,0.102144,0.841233,-1.134579,-1.247454,-2.109097,0.18758,0
-1.158195,-0.397318,0.53556,-0.098907,0.250956,-0.470092,-0.865258,0.23335,-0.357206,0.744233,0.799298,-0.006295,0.825354,-0.002613,0.769417,-0.778197,-0.395603,0
-1.521472,-0.397318,-0.443578,0.317756,-1.532755,-2.057174,-0.214178,-0.6491,-0.629113,-1.645181,1.331508,-0.060515,2.746747,-1.134579,-1.650829,-0.55899,-0.395603,0
-1.158195,-0.397318,0.53556,0.178869,0.027992,-0.271707,-1.082285,-0.428487,-0.357206,-1.645181,-0.9156,-1.253354,1.381129,0.186048,-0.440706,0.630992,-0.687195,0
1.142564,-0.397318,-1.515702,-1.071121,0.027992,-0.966055,1.739063,0.012737,-0.629113,0.080507,1.154105,1.186543,1.206457,1.129352,1.172792,-0.934774,-0.687195,0
-1.037102,-0.397318,-0.242555,0.512199,1.365775,-0.668478,0.002849,1.115799,-0.901021,-0.715964,0.267089,-0.873814,0.364854,-0.757257,-0.84408,-0.699909,0.770764,0
0.052731,-0.397318,-0.443578,0.484422,1.365775,0.125063,1.305009,1.336412,-0.901021,-0.184984,-0.679062,-0.656935,-0.095645,-1.134579,-1.247454,-0.198864,-0.104011,0
-1.279287,-0.397318,-0.041532,0.901085,-0.417936,1.91053,-0.431205,-0.428487,0.458517,2.20443,0.385357,-0.873814,-1.890005,-0.002613,-0.440706,0.834541,-0.978786,0
-0.431639,-0.397318,-0.37657,0.317756,0.027992,-0.470092,0.219875,0.012737,-0.629113,0.080507,0.326223,0.047925,1.031784,-1.134579,-1.650829,-0.230179,-0.687195,0
-1.40038,-0.397318,-0.108539,0.762197,-1.086827,-1.164441,-0.214178,-0.207875,-0.901021,-1.246945,-1.152138,-1.253354,0.269579,-1.511901,-1.650829,0.317838,-0.687195,0
-0.673825,-0.397318,2.303739,1.428858,-1.532755,0.521833,-0.648231,-1.531549,1.410193,-1.512436,-2.512229,-2.175093,-1.238954,-1.511901,-1.650829,2.650828,-1.56197,0
-1.763658,-0.397318,-0.443578,-0.043352,1.142811,-0.668478,0.002849,1.557024,-1.036974,0.080507,-1.684347,-0.928034,0.126665,0.374709,1.172792,0.959802,-0.687195,0
-0.189454,-0.397318,-1.180663,-1.210008,1.588738,-0.271707,0.219875,-0.6491,-1.308882,-0.715964,1.745449,0.481684,0.396613,-0.002613,1.576166,-0.684251,-0.395603,0
-0.431639,-0.397318,-1.046647,0.067759,-0.194972,-1.362826,0.111362,-0.207875,-1.852697,-0.981455,1.508912,0.535904,1.174698,-0.002613,-0.440706,-0.668594,-0.395603,0
0.416008,-0.397318,-0.443578,-1.404451,1.142811,-1.164441,-1.299312,0.895187,-1.036974,-0.450474,1.863718,-0.385835,0.825354,1.129352,1.172792,0.302181,-0.687195,0
0.658194,-0.397318,-1.113655,-0.62668,1.811702,-0.76767,1.305009,-0.207875,1.410193,-1.246945,0.68103,0.373244,1.809869,-0.379935,1.172792,-0.746882,-0.395603,0
-0.91601,-0.397318,1.700669,-0.293349,0.027992,-0.470092,-0.431205,-0.6491,1.138286,-0.184984,-1.802616,-0.548495,-0.42911,0.752031,0.769417,0.333496,1.062355,0
1.142564,-0.397318,0.896577,0.623309,1.365775,-0.073322,-1.299312,1.777636,0.458517,-0.715964,-0.205987,-1.144914,-0.953127,1.129352,0.769417,1.774,1.353947,0
-0.552732,-0.397318,-1.113655,-1.432229,0.027992,-1.164441,1.305009,-0.207875,-0.629113,-0.981455,-0.205987,0.210584,1.762232,0.752031,0.769417,-1.388845,-0.395603,0
1.748027,2.638598,-1.247671,-0.904455,0.473919,0.521833,0.436902,0.453962,1.138286,1.009723,1.331508,1.999842,-1.254833,1.506674,1.576166,-1.451476,-0.395603,0
-0.91601,-0.397318,1.0976,0.567754,-0.6409,-0.470092,-1.082285,-0.6491,-0.085298,1.009723,-0.797331,0.210584,-0.937247,-0.757257,0.769417,1.006775,1.353947,0
-1.642565,-0.397318,0.49453,0.789975,-0.863863,-0.76767,0.111362,-1.531549,-1.852697,0.478743,0.030551,-0.711155,0.047269,-1.511901,-0.440706,0.787568,-0.687195,0
-1.763658,-0.397318,-1.247671,-1.348896,-0.863863,-1.164441,-0.214178,-0.207875,-0.357206,-0.981455,1.804584,0.102144,0.618923,1.129352,1.172792,-1.420161,-0.104011,0
-1.158195,0.108668,0.53556,-0.126684,-1.086827,-0.073322,0.002849,-1.090324,-0.901021,-0.715964,0.562761,0.047925,0.714199,0.186048,0.164356,-0.919116,-0.104011,0
-1.763658,-0.397318,-0.644601,-0.40446,-1.086827,-0.668478,-0.865258,-1.090324,0.730424,-1.246945,1.508912,0.047925,1.333491,-0.757257,1.576166,-1.013062,-0.104011,0
1.748027,1.12064,-0.443578,-0.182239,0.027992,-0.470092,0.002849,0.012737,-1.036974,-0.184984,1.035836,0.698564,-0.079766,1.506674,1.576166,-0.934774,-1.56197,0
0.052731,-0.397318,-0.443578,0.789975,0.473919,-2.057174,0.436902,0.23335,-0.629113,-1.645181,-0.265121,-0.440055,-0.841972,-1.134579,-1.247454,0.4431,-0.687195,0
-0.673825,-0.397318,0.896577,1.539968,0.027992,0.521833,0.002849,-0.428487,-0.357206,0.478743,-0.9156,-0.711155,-0.87373,-1.511901,-1.650829,1.006775,1.645539,0
0.658194,-0.397318,2.973816,1.123305,0.139474,0.022771,-1.516338,-1.310937,-0.629113,-0.184984,0.207954,0.264804,-1.238954,-1.511901,-1.247454,0.850199,-1.270378,0
